纳税人信用等级,社会信用代码,主管税务机关名称,生成时间,纳税人识别号,纳税人名称
A,91110108691667700C,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108691667700C,北京博地澜屋建筑设计咨询有限公司
A,911101057003095946,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,911101057003095946,北京中恒高博知识产权代理有限公司
A,91110108551439458P,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108551439458P,北京恒达时讯信息技术有限责任公司
A,9111010874062859X7,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,9111010874062859X7,北京依派伟业数码科技有限公司
A,91110108723570867R,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108723570867R,北京中青慧博人力资源管理咨询有限公司
A,911101087214698109,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,911101087214698109,北京翰纳维科技有限公司
A,91110108597693187C,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108597693187C,博努力（北京）仿真技术有限公司
A,91110108101919817W,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108101919817W,北京市苏州街燕兴大酒楼
A,91110108697666610M,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108697666610M,北京雪云投资管理股份有限公司
A,91110108699627746M,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108699627746M,北京同仁堂京北企业管理有限公司颐和园路药店
A,91110108688373023C,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108688373023C,北京云畅游戏科技股份有限公司
A,91110108798501401Q,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108798501401Q,爱思开希恩希系统（北京）有限公司
A,91110108670571953M,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108670571953M,北京慧廷酒店管理有限公司
A,91110108670577124K,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108670577124K,北京通广龙电子科技有限公司
A,91110108747521365L,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108747521365L,北京兴天通电讯科技有限公司
A,9111010863371437XW,国家税务总局北京市石景山区税务局,5/4/2025 18:31:18,9111010863371437XW,北京城建弘志拆迁工程有限责任公司
A,911101086675484378,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,911101086675484378,北京向心力建筑设计事务所有限公司
A,91110000633704315U,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110000633704315U,北京龙浩伟业通信有限责任公司
A,91110108102102622A,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108102102622A,慧聪商情广告（北京）有限公司
A,91110108717718028J,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108717718028J,北京曙光物业管理有限公司
A,911101087839947097,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,911101087839947097,北京北语留学服务中心有限公司
A,91110108691696851A,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110108691696851A,北京太能沃可网络科技股份有限公司
A,91110108700135571B,国家税务总局北京市门头沟区税务局,5/4/2025 18:31:18,91110108700135571B,北京天脉通达建设有限公司
A,911101087642182617,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,911101087642182617,北京谱华之光财务顾问有限公司
A,91110228MA00AHYD0E,国家税务总局北京市密云区税务局,5/4/2025 18:31:18,91110228MA00AHYD0E,中电正控（北京）电气有限公司
A,9111011559386003X9,国家税务总局北京市大兴区税务局,5/4/2025 18:31:18,9111011559386003X9,北京青云龙腾农业科技有限公司
A,91110000633795210K,国家税务总局北京市丰台区税务局,5/4/2025 18:31:18,91110000633795210K,北京云星宇交通科技股份有限公司
A,91110109753314442F,国家税务总局北京市门头沟区税务局,5/4/2025 18:31:18,91110109753314442F,北京演盛国际文化发展有限公司
A,91110106074192340D,国家税务总局北京市丰台区税务局,5/4/2025 18:31:18,91110106074192340D,北京盛达天成科技有限公司
A,911101026336884071,国家税务总局北京市西城区税务局,5/4/2025 18:31:18,911101026336884071,北京市阜昌典当行有限责任公司
A,911101150514097113,国家税务总局北京市大兴区税务局,5/4/2025 18:31:18,911101150514097113,北京均大制药有限公司
A,91110106678215902Q,国家税务总局北京市房山区税务局,5/4/2025 18:31:18,91110106678215902Q,北京金联融财务咨询有限责任公司
A,911100006963829152,国家税务总局北京市丰台区税务局,5/4/2025 18:31:18,911100006963829152,北京海宏伟业旧机动车经纪有限公司
A,91110105059292570T,国家税务总局北京市朝阳区税务局,5/4/2025 18:31:18,91110105059292570T,北京江山锦绣文化传播有限公司
A,91110112MA0195LM43,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA0195LM43,北京万酒网科技有限公司
A,91110112MA01961D6C,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110112MA01961D6C,北京鸿远通达市政工程有限公司
A,91110112MA0196A150,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA0196A150,京鸿润达（北京）科技有限公司
A,91110112MA0196A90Q,国家税务总局北京经济技术开发区税务局,5/4/2025 18:31:18,91110112MA0196A90Q,北京康龙汽车服务有限公司
A,91110112MA01979J9F,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA01979J9F,北京壹帆智诚商贸有限公司
A,91110112MA0197KR40,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA0197KR40,北京威景亚创文化传播有限公司
A,91110112MA01988P4N,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA01988P4N,北京沙鸥科技发展有限公司
A,91110112MA0198A88Y,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA0198A88Y,北京月亮嘉园建筑装饰有限公司
A,91110112MA0198NL7C,国家税务总局北京市顺义区税务局,5/4/2025 18:31:18,91110112MA0198NL7C,东岳恒泰（北京）贸易有限公司
A,91110112MA0198QD0T,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA0198QD0T,北京晨曦初露商贸有限公司
A,91110112MA0198U42Q,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA0198U42Q,月山（北京）建筑设计咨询有限公司
A,91110112MA01995A5J,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA01995A5J,北京博大腾飞科技有限公司
A,91110112MA01995F6T,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA01995F6T,北京红点光禾环保科技有限公司
A,91110112MA01997C4W,国家税务总局北京市通州区税务局,5/4/2025 18:31:18,91110112MA01997C4W,北京懿德宝华商贸有限公司
A,91110114MA00H9RKX0,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA00H9RKX0,北京三曼陀商贸有限公司
A,91110114MA00HAC039,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA00HAC039,北京慕明医疗管理顾问有限公司
A,91110114MA00HCF163,国家税务总局北京市东城区税务局,5/4/2025 18:31:18,91110114MA00HCF163,北京中泰睿星科技有限公司
A,91110114MA00HD646A,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA00HD646A,北京中泽鸿创科技有限公司
A,91110114MA00HDMT2R,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA00HDMT2R,北京奥杰门窗有限公司
A,91110114MA00HDR668,国家税务总局北京市房山区税务局,5/4/2025 18:31:18,91110114MA00HDR668,北京信安诺德科技有限公司
A,91110114MA00HEUC74,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA00HEUC74,北京阳光睿行商务管理服务有限公司
A,91110114MA00HFRK64,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA00HFRK64,隆杰信驰（北京）泥浆科技有限公司
A,91110114MA0176U464,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA0176U464,北京安畅汽车租赁有限公司
A,91110114MA01772C6M,国家税务总局北京市房山区税务局,5/4/2025 18:31:18,91110114MA01772C6M,北京恒丰益盛商贸有限公司
A,91110114MA01772T51,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01772T51,宁波玩品汇商贸发展有限公司北京昌平第二分公司
A,91110114MA01777W13,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01777W13,天使妇儿（北京）基因检测技术有限公司
A,91110114MA01779B20,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01779B20,北京鑫琴商贸有限公司
A,91110114MA0177B21Y,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA0177B21Y,北京裕贵伟航商贸有限公司
A,91110114MA0177L17K,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA0177L17K,北京侃谱餐饮管理有限公司
A,91110114MA0177TMXE,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA0177TMXE,北京梓桐事达商贸有限公司
A,91110114MA01C2DL3M,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C2DL3M,北京长空天润科技有限公司
A,91110114MA01C30873,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C30873,北京舞璨文化发展有限公司
A,91110114MA01C3FX7X,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C3FX7X,北京福奥达汽车服务有限公司
A,91110114MA01C3RU9T,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C3RU9T,北京安可特科技有限公司
A,91110114MA01C3U61P,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C3U61P,北京金宇视通科技有限公司
A,91110114MA01C3XQ4Y,国家税务总局北京市海淀区税务局,5/4/2025 18:31:18,91110114MA01C3XQ4Y,北京谦高科技有限公司
A,91110114MA01C44G0K,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C44G0K,东方宏森（北京）装饰工程有限公司
A,91110114MA01C45F94,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C45F94,北京坚铄科技发展有限公司
A,91110114MA01C51385,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C51385,北京新光通明科技有限公司
A,91110114MA01C5WW2M,国家税务总局北京市大兴区税务局,5/4/2025 18:31:18,91110114MA01C5WW2M,北京乐厚德生态科技有限公司
A,91110114MA01C66U32,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C66U32,北京浩德恒远科技有限公司
A,91110114MA01C6958U,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C6958U,北京奇远农业科技有限公司
A,91110114MA01C6FM55,国家税务总局北京市丰台区税务局,5/4/2025 18:31:18,91110114MA01C6FM55,北京华迈物云科技有限公司
A,91110114MA01C7P1XF,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C7P1XF,北京京电华创电力工程有限公司
A,91110114MA01C7U97A,国家税务总局北京市朝阳区税务局,5/4/2025 18:31:18,91110114MA01C7U97A,北京优联融汇食品有限公司
A,91110114MA01C89U81,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C89U81,北京飞象福星科技有限公司
A,91110114MA01C8CT94,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C8CT94,北京金鼎得网络科技有限公司
A,91110114MA01C97G32,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C97G32,北京第一天物业管理有限公司
A,91110114MA01C9EFX9,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01C9EFX9,北京中兴京盛建设工程有限公司
A,91110114MA01CA5C0G,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01CA5C0G,北京永明环保科技有限公司
A,91110114MA01CAM78Y,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01CAM78Y,中亿易恒（北京）科技有限公司
A,91110114MA01CB7X8D,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01CB7X8D,尚德广源（北京）房地产经纪有限公司
A,91110114MA01CBMDXD,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01CBMDXD,北京昌居物业管理有限公司
A,91110114MA01CC2Y76,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01CC2Y76,北京医林立捷科技有限公司
A,91110114MA01CCHX41,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01CCHX41,中科华芯（北京）科技有限公司
A,91110114MA01CCPD19,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01CCPD19,北京晟世领航国际管理咨询有限公司
A,91110114MA01HYJA62,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01HYJA62,北京信德方胜建筑劳务有限公司
A,91110114MA01J12W99,国家税务总局北京市昌平区税务局,5/4/2025 18:31:18,91110114MA01J12W99,北京中芯威世科技有限公司
A,91110114MA01J1Y277,国家税务总局北京市朝阳区税务局,5/4/2025 18:31:18,91110114MA01J1Y277,盈美特（北京）医疗科技有限公司
A,91110115MA01EL2Q7P,国家税务总局北京市大兴区税务局,5/4/2025 18:31:18,91110115MA01EL2Q7P,北京圣春暖通设备科技有限公司
A,91110115MA01ELLK9Y,国家税务总局北京经济技术开发区税务局,5/4/2025 18:31:18,91110115MA01ELLK9Y,禾时（北京）科技发展有限公司
A,91110115MA01EMDA95,国家税务总局北京市大兴区税务局,5/4/2025 18:31:18,91110115MA01EMDA95,北京晟鑫华科科技有限公司
A,91110115MA01EMYM05,国家税务总局北京市大兴区税务局,5/4/2025 18:31:18,91110115MA01EMYM05,北京阿蚂蚁科技有限公司
A,91110115MA01EN859T,国家税务总局北京经济技术开发区税务局,5/4/2025 18:31:18,91110115MA01EN859T,北京宠福星完美动物医院有限公司
